"","recoded_id","X","dob","birth_year","genetic_group","feed_group","amp_305_lactation","cull_date","cull_reason","herd_life","sample_date","rltl","tel_sample_no","residual_rltl_t","residual_rltl_tminus1","diff_rltl_res","sample_interval","change_at_t_1","abs_diff_rltl_res","age_d","age_m","age_y","live_wgt","cond_score","health_event_2week","health_event_fertil_all","health_event_mastitis_all","health_event_lame_all","sample_year","average_resid","rltl_change","AgeGroup","SamplesPerAnimal","Animal_No"
"222","1973",111,"27/02/2010",2010,"C","NULL","NULL","09/07/2014","NULL","1593","09/07/2014",1.251937608,5,0.112565657,"0.09083045","0.021735207","485","0.330343829","0.021735207",1593,52,4,"NULL","NULL",0,"NULL","NULL","NULL","2014",-0.0102349806,0.024446583,"older",5,53
"223","1980",1145,"04/11/2008",2008,"S","1","10147.16667","16/01/2015","NULL","2264","10/11/2008",1.114783232,1,0.056975732,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.5",0,"6","0","8","2008",-0.0400717506666667,-0.0067919204,"young",6,54
"224","1980",1146,"04/11/2008",2008,"S","1","10147.16667","16/01/2015","NULL","2264","16/03/2010",0.933042364,2,-0.142664236,"0.056975732","-0.199639968","491","NULL","0.199639968",497,16,1,"NULL","2.5",0,"6","0","8","2010",-0.0400717506666667,-0.0067919204,"older",6,54
"225","1980",1147,"04/11/2008",2008,"S","1","10147.16667","16/01/2015","NULL","2264","09/03/2011",1.005947934,3,-0.055579557,"-0.142664236","0.087084679","358","-0.199639968","0.087084679",855,28,2,"NULL","1.75",0,"6","0","8","2011",-0.0400717506666667,-0.0067919204,"older",6,54
"226","1980",1148,"04/11/2008",2008,"S","1","10147.16667","16/01/2015","NULL","2264","17/02/2012",1.021342298,4,-0.142794183,"-0.055579557","-0.087214627","345","0.087084679","0.087214627",1200,39,3,"NULL","2.5",0,"6","0","8","2012",-0.0400717506666667,-0.0067919204,"older",6,54
"227","1980",1149,"04/11/2008",2008,"S","1","10147.16667","16/01/2015","NULL","2264","25/02/2013",1.049940854,5,0.020615609,"-0.142794183","0.163409792","374","-0.087214627","0.163409792",1574,52,4,"NULL","2",0,"6","0","8","2013",-0.0400717506666667,-0.0067919204,"older",6,54
"228","1980",1150,"04/11/2008",2008,"S","1","10147.16667","16/01/2015","NULL","2264","09/06/2014",1.014979154,6,0.023016131,"0.020615609","0.002400522","469","0.163409792","0.002400522",2043,67,6,"NULL","2",0,"6","0","8","2014",-0.0400717506666667,-0.0067919204,"older",6,54
"229","2010",1063,"10/08/2010",2010,"C","NULL","1063.3","18/08/2015","MASTITIS","1834","17/08/2010",0.934171011,1,-0.179337997,"NULL","NULL","NULL","NULL","NULL",7,0,0,"NULL","NULL",0,"NULL","NULL","NULL","2010",-0.14838795125,0.0642180046666667,"young",4,55
"230","2010",1064,"10/08/2010",2010,"C","NULL","1063.3","18/08/2015","MASTITIS","1834","14/04/2011",0.805733757,2,-0.219562131,"-0.179337997","-0.040224134","240","NULL","0.040224134",247,8,1,"NULL","NULL",0,"NULL","NULL","NULL","2011",-0.14838795125,0.0642180046666667,"young",4,55
"231","2010",1065,"10/08/2010",2010,"C","NULL","1063.3","18/08/2015","MASTITIS","1834","11/03/2013",0.85956489,3,-0.207967694,"-0.219562131","0.011594437","697","-0.040224134","0.011594437",944,31,3,"NULL","NULL",0,"NULL","NULL","NULL","2013",-0.14838795125,0.0642180046666667,"older",4,55
"232","2010",1066,"10/08/2010",2010,"C","NULL","1063.3","18/08/2015","MASTITIS","1834","04/06/2014",1.063376436,4,0.013316017,"-0.207967694","0.221283711","450","0.011594437","0.221283711",1394,46,4,"NULL","NULL",0,"NULL","NULL","NULL","2014",-0.14838795125,0.0642180046666667,"older",4,55
"233","202",378,"03/07/2011",2011,"C","1","9107.533333","17/09/2016","MASTITIS","1903","08/07/2011",1.321960298,1,-0.009724416,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2",0,"NULL","NULL","NULL","2011",-0.11587919175,-0.0852585213333333,"young",4,5
"234","202",379,"03/07/2011",2011,"C","1","9107.533333","17/09/2016","MASTITIS","1903","23/03/2012",0.928822631,2,-0.095547781,"-0.009724416","-0.085823365","259","NULL","0.085823365",264,9,1,"NULL","2",0,"NULL","NULL","NULL","2012",-0.11587919175,-0.0852585213333333,"young",4,5
"235","202",380,"03/07/2011",2011,"C","1","9107.533333","17/09/2016","MASTITIS","1903","07/03/2013",1.039138868,3,-0.092744589,"-0.095547781","0.002803193","349","-0.085823365","0.002803193",613,20,2,"NULL","2",0,"NULL","NULL","NULL","2013",-0.11587919175,-0.0852585213333333,"older",4,5
"236","202",381,"03/07/2011",2011,"C","1","9107.533333","17/09/2016","MASTITIS","1903","15/05/2014",0.839334204,4,-0.265499981,"-0.092744589","-0.172755392","434","0.002803193","0.172755392",1047,34,3,"NULL","1.75",0,"NULL","NULL","NULL","2014",-0.11587919175,-0.0852585213333333,"older",4,5
"237","2035",792,"04/06/2012",2012,"C","NULL","NULL","07/03/2014","FOOT/LEG PROBLEMS","641","07/06/2012",0.920744233,1,-0.063338501,"NULL","NULL","NULL","NULL","NULL",3,0,0,"NULL","NULL",0,"NULL","NULL","NULL","2012",-0.0803828206666667,-0.0267241895,"young",3,56
"238","2035",793,"04/06/2012",2012,"C","NULL","NULL","07/03/2014","FOOT/LEG PROBLEMS","641","07/03/2013",1.105109727,2,-0.061023081,"-0.063338501","0.00231542","273","NULL","0.00231542",276,9,1,"NULL","NULL",0,"NULL","NULL","NULL","2013",-0.0803828206666667,-0.0267241895,"young",3,56
"239","2035",794,"04/06/2012",2012,"C","NULL","NULL","07/03/2014","FOOT/LEG PROBLEMS","641","07/03/2014",0.9133121,3,-0.11678688,"-0.061023081","-0.055763799","365","0.00231542","0.055763799",641,21,2,"NULL","NULL",0,"NULL","NULL","NULL","2014",-0.0803828206666667,-0.0267241895,"older",3,56
"240","2041",136,"20/11/2010",2010,"C","1","6066.9","18/09/2013","ACCIDENT","1033","25/11/2010",0.9015392,1,-0.082543534,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2",0,"2","0","2","2010",-0.104162802666667,0.0078980385,"young",3,57
"241","2041",137,"20/11/2010",2010,"C","1","6066.9","18/09/2013","ACCIDENT","1033","23/03/2012",0.945356759,2,-0.163197417,"-0.082543534","-0.080653883","484","NULL","0.080653883",489,16,1,"NULL","2",0,"2","0","2","2012",-0.104162802666667,0.0078980385,"older",3,57
"242","2041",138,"20/11/2010",2010,"C","1","6066.9","18/09/2013","ACCIDENT","1033","27/02/2013",1.007293014,3,-0.066747457,"-0.163197417","0.09644996","341","-0.080653883","0.09644996",830,27,2,"NULL","2",0,"2","0","2","2013",-0.104162802666667,0.0078980385,"older",3,57
"243","2042",501,"29/03/2010",2010,"S","2","6274.15","03/11/2015","DIED","2045","02/04/2010",0.944815532,1,-0.113499745,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.25",0,"4","0","4","2010",-0.138034394,-0.02390382,"young",5,58
"244","2042",502,"29/03/2010",2010,"S","2","6274.15","03/11/2015","DIED","2045","14/04/2011",0.895145368,2,-0.248131549,"-0.113499745","-0.134631804","377","NULL","0.134631804",381,12,1,"NULL","2.25",0,"4","0","4","2011",-0.138034394,-0.02390382,"older",5,58
"245","2042",503,"29/03/2010",2010,"S","2","6274.15","03/11/2015","DIED","2045","20/02/2012",0.858001887,3,-0.138353239,"-0.248131549","0.10977831","312","-0.134631804","0.10977831",693,23,2,"NULL","2.25",0,"4","0","4","2012",-0.138034394,-0.02390382,"older",5,58
"246","2042",504,"29/03/2010",2010,"S","2","6274.15","03/11/2015","DIED","2045","21/02/2013",1.188312907,4,0.018927587,"-0.138353239","0.157280825","367","0.10977831","0.157280825",1060,35,3,"NULL","1.75",0,"4","0","4","2013",-0.138034394,-0.02390382,"older",5,58
"247","2042",505,"29/03/2010",2010,"S","2","6274.15","03/11/2015","DIED","2045","16/05/2014",0.999818804,5,-0.209115024,"0.018927587","-0.228042611","449","0.157280825","0.228042611",1509,49,4,"NULL","1.75",0,"4","0","4","2014",-0.138034394,-0.02390382,"older",5,58
"248","209",179,"04/08/2011",2011,"S","NULL","NULL","18/07/2012","ACCIDENT","349","16/08/2011",1.378445305,1,0.366293636,"NULL","NULL","NULL","NULL","NULL",12,0,0,"NULL","NULL",0,"NULL","NULL","NULL","2011",0.1119874075,-0.508612457,"young",2,6
"249","209",180,"04/08/2011",2011,"S","NULL","NULL","18/07/2012","ACCIDENT","349","23/03/2012",0.842863239,2,-0.142318821,"0.366293636","-0.508612457","220","NULL","0.508612457",232,8,1,"NULL","NULL",0,"NULL","NULL","NULL","2012",0.1119874075,-0.508612457,"young",2,6
"250","2093",1173,"19/03/2009",2009,"S","2","6785.25","NULL","NULL","NULL","02/04/2009",1.187818885,1,0.0706049,"NULL","NULL","NULL","NULL","NULL",14,0,0,"563","2.5",0,"NULL","NULL","NULL","2009",-0.0334481428571429,-0.0356029973333333,"young",7,59
"251","2093",1174,"19/03/2009",2009,"S","2","6785.25","NULL","NULL","NULL","16/03/2010",1.051211457,2,0.009825862,"0.0706049","-0.060779038","348","NULL","0.060779038",362,12,1,"563","2.5",0,"NULL","NULL","NULL","2010",-0.0334481428571429,-0.0356029973333333,"young",7,59
"252","2093",1175,"19/03/2009",2009,"S","2","6785.25","NULL","NULL","NULL","28/03/2011",1.040282933,3,-0.103118374,"0.009825862","-0.112944236","377","-0.060779038","0.112944236",739,24,2,"563","2.5",0,"NULL","NULL","NULL","2011",-0.0334481428571429,-0.0356029973333333,"older",7,59
"253","2093",1176,"19/03/2009",2009,"S","2","6785.25","NULL","NULL","NULL","23/02/2012",0.926370813,4,-0.068704809,"-0.103118374","0.034413565","332","-0.112944236","0.034413565",1071,35,3,"NULL","2",0,"NULL","NULL","NULL","2012",-0.0334481428571429,-0.0356029973333333,"older",7,59
"254","2093",1177,"19/03/2009",2009,"S","2","6785.25","NULL","NULL","NULL","03/04/2013",0.866704041,5,-0.122953322,"-0.068704809","-0.054248512","405","0.034413565","0.054248512",1476,48,4,"NULL","2.25",0,"NULL","NULL","NULL","2013",-0.0334481428571429,-0.0356029973333333,"older",7,59
"255","2093",1178,"19/03/2009",2009,"S","2","6785.25","NULL","NULL","NULL","14/05/2014",1.111409907,6,0.123221828,"-0.122953322","0.24617515","406","-0.054248512","0.24617515",1882,62,5,"NULL","2.25",0,"NULL","NULL","NULL","2014",-0.0334481428571429,-0.0356029973333333,"older",7,59
"256","2093",1179,"19/03/2009",2009,"S","2","6785.25","NULL","NULL","NULL","16/12/2014",0.936767297,7,-0.143013085,"0.123221828","-0.266234913","216","0.24617515","0.266234913",2098,69,6,"NULL","1.75",0,"NULL","NULL","NULL","2014",-0.0334481428571429,-0.0356029973333333,"older",7,59
"257","2187",183,"22/02/2012",2012,"C","NULL","NULL","14/08/2014","REPRODUCTIVE DISORDER","904","01/03/2012",0.874939528,1,-0.178420916,"NULL","NULL","NULL","NULL","NULL",8,0,0,"NULL","NULL",0,"NULL","NULL","NULL","2012",-0.190708684,-0.008571907,"young",3,60
"258","2187",184,"22/02/2012",2012,"C","NULL","NULL","14/08/2014","REPRODUCTIVE DISORDER","904","07/03/2013",0.942287613,2,-0.198140406,"-0.178420916","-0.01971949","371","NULL","0.01971949",379,12,1,"NULL","NULL",0,"NULL","NULL","NULL","2013",-0.190708684,-0.008571907,"older",3,60
"259","2187",185,"22/02/2012",2012,"C","NULL","NULL","14/08/2014","REPRODUCTIVE DISORDER","904","14/08/2014",0.776194475,3,-0.19556473,"-0.198140406","0.002575676","525","-0.01971949","0.002575676",904,30,2,"NULL","NULL",0,"NULL","NULL","NULL","2014",-0.190708684,-0.008571907,"older",3,60
"260","2210",143,"17/12/2010",2010,"C","1","8816.95","06/08/2015","REPEAT BREEDER","1693","21/12/2010",1.392137648,1,0.252765697,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.25",0,"5","0","1","2010",0.11003082325,-0.0613458073333333,"young",4,61
"261","2210",144,"17/12/2010",2010,"C","1","8816.95","06/08/2015","REPEAT BREEDER","1693","23/03/2012",1.179911213,2,0.133276779,"0.252765697","-0.119488918","458","NULL","0.119488918",462,15,1,"NULL","2.25",0,"5","0","1","2012",0.11003082325,-0.0613458073333333,"older",4,61
"262","2210",145,"17/12/2010",2010,"C","1","8816.95","06/08/2015","REPEAT BREEDER","1693","25/02/2013",1.103078942,3,-0.014647458,"0.133276779","-0.147924236","339","-0.119488918","0.147924236",801,26,2,"NULL","2",0,"5","0","1","2013",0.11003082325,-0.0613458073333333,"older",4,61
"263","2210",146,"17/12/2010",2010,"C","1","8816.95","06/08/2015","REPEAT BREEDER","1693","13/05/2014",1.11225011,4,0.068728275,"-0.014647458","0.083375732","442","-0.147924236","0.083375732",1243,41,3,"NULL","1.25",0,"5","0","1","2014",0.11003082325,-0.0613458073333333,"older",4,61
"264","2269",203,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","03/11/2008",1.342424993,1,0.129771174,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2",0,"NULL","NULL","NULL","2008",0.130392856,-0.00653570085714285,"young",8,62
"265","2269",204,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","16/03/2010",1.266952941,2,0.210695749,"0.129771174","0.080924575","498","NULL","0.080924575",503,16,1,"NULL","2",0,"NULL","NULL","NULL","2010",0.130392856,-0.00653570085714285,"older",8,62
"266","2269",205,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","26/10/2010",1.142219044,3,0.115828911,"0.210695749","-0.094866838","224","0.080924575","0.094866838",727,24,2,"NULL","2.25",0,"NULL","NULL","NULL","2010",0.130392856,-0.00653570085714285,"older",8,62
"267","2269",206,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","24/03/2011",1.038883961,4,-0.011470464,"0.115828911","-0.127299375","149","-0.094866838","0.127299375",876,29,2,"NULL","3.5",0,"NULL","NULL","NULL","2011",0.130392856,-0.00653570085714285,"older",8,62
"268","2269",207,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","22/02/2012",1.257777466,5,0.180074539,"-0.011470464","0.191545003","335","-0.127299375","0.191545003",1211,40,3,"NULL","2.5",0,"NULL","NULL","NULL","2012",0.130392856,-0.00653570085714285,"older",8,62
"269","2269",208,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","22/02/2013",1.03318202,6,0.029431574,"0.180074539","-0.150642965","366","0.191545003","0.150642965",1577,52,4,"NULL","3",0,"NULL","NULL","NULL","2013",0.130392856,-0.00653570085714285,"older",8,62
"270","2269",209,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","16/10/2013",1.423943961,7,0.304790097,"0.029431574","0.275358523","236","-0.150642965","0.275358523",1813,59,5,"NULL","1.25",0,"NULL","NULL","NULL","2013",0.130392856,-0.00653570085714285,"older",8,62
"271","2269",210,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","28/05/2014",1.134081687,8,0.084021268,"0.304790097","-0.220768829","224","0.275358523","0.220768829",2037,67,6,"NULL","1.25",0,"NULL","NULL","NULL","2014",0.130392856,-0.00653570085714285,"older",8,62
"272","2281",930,"08/01/2011",2011,"C","2","6675.4","06/08/2015","REPEAT BREEDER","1671","21/01/2011",1.013855677,1,-0.038201069,"NULL","NULL","NULL","NULL","NULL",13,0,0,"NULL","2.25",0,"6","2","0","2011",-0.000528767999999995,0.0973470126666667,"young",4,63
"273","2281",931,"08/01/2011",2011,"C","2","6675.4","06/08/2015","REPEAT BREEDER","1671","23/03/2012",0.9738807,2,-0.054892187,"-0.038201069","-0.016691118","427","NULL","0.016691118",440,14,1,"NULL","2.25",0,"6","2","0","2012",-0.000528767999999995,0.0973470126666667,"older",4,63
"274","2281",932,"08/01/2011",2011,"C","2","6675.4","06/08/2015","REPEAT BREEDER","1671","21/02/2013",0.790950108,3,-0.162861786,"-0.054892187","-0.107969599","335","-0.016691118","0.107969599",775,25,2,"NULL","2.25",0,"6","2","0","2013",-0.000528767999999995,0.0973470126666667,"older",4,63
"275","2281",933,"08/01/2011",2011,"C","2","6675.4","06/08/2015","REPEAT BREEDER","1671","16/05/2014",1.319205617,4,0.25383997,"-0.162861786","0.416701755","449","-0.107969599","0.416701755",1224,40,3,"NULL","1.75",1,"6","2","0","2014",-0.000528767999999995,0.0973470126666667,"older",4,63
"276","2298",1138,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","20/10/2008",1.277522545,1,0.175800959,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","3",0,"7","0","0","2008",0.083280735,-0.0501825895,"young",7,64
"277","2298",1139,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","16/03/2010",1.24620575,2,0.07381441,"0.175800959","-0.101986549","512","NULL","0.101986549",517,17,1,"NULL","3",0,"7","0","0","2010",0.083280735,-0.0501825895,"older",7,64
"278","2298",1140,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","24/03/2011",1.18666017,3,0.137405071,"0.07381441","0.06359066","373","-0.101986549","0.06359066",890,29,2,"NULL","2.5",1,"7","0","0","2011",0.083280735,-0.0501825895,"older",7,64
"279","2298",1141,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","22/02/2012",0.97597831,4,-0.094775603,"0.137405071","-0.232180674","335","0.06359066","0.232180674",1225,40,3,"NULL","2.25",0,"7","0","0","2012",0.083280735,-0.0501825895,"older",7,64
"280","2298",1142,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","22/02/2013",1.200286406,5,0.146076474,"-0.094775603","0.240852077","366","-0.232180674","0.240852077",1591,52,4,"NULL","2.5",0,"7","0","0","2013",0.083280735,-0.0501825895,"older",7,64
"281","2298",1143,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","14/05/2014",1.324357479,6,0.269938411,"0.146076474","0.123861937","446","0.240852077","0.123861937",2037,67,6,"NULL","2.5",0,"7","0","0","2014",0.083280735,-0.0501825895,"older",7,64
"282","2298",1144,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","16/12/2014",0.942238007,7,-0.125294577,"0.269938411","-0.395232988","216","0.123861937","0.395232988",2253,74,6,"NULL","3.5",0,"7","0","0","2014",0.083280735,-0.0501825895,"older",7,64
"283","2349",155,"14/03/2011",2011,"S","2","7915.675","NULL","NULL","NULL","22/03/2011",1.084562002,1,0.042139493,"NULL","NULL","NULL","NULL","NULL",8,0,0,"NULL","2",0,"NULL","NULL","NULL","2011",-0.12130500125,-0.112320571333333,"young",4,65
"284","2349",156,"14/03/2011",2011,"S","2","7915.675","NULL","NULL","NULL","23/03/2012",1.016172753,2,-0.13333689,"0.042139493","-0.175476383","367","NULL","0.175476383",375,12,1,"NULL","2",0,"NULL","NULL","NULL","2012",-0.12130500125,-0.112320571333333,"older",4,65
"285","2349",157,"14/03/2011",2011,"S","2","7915.675","NULL","NULL","NULL","16/04/2013",0.942686016,3,-0.099200387,"-0.13333689","0.034136503","389","-0.175476383","0.034136503",764,25,2,"NULL","2",0,"NULL","NULL","NULL","2013",-0.12130500125,-0.112320571333333,"older",4,65
"286","2349",158,"14/03/2011",2011,"S","2","7915.675","NULL","NULL","NULL","28/08/2014",0.752279692,4,-0.294822221,"-0.099200387","-0.195621834","499","0.034136503","0.195621834",1263,41,3,"NULL","2",0,"NULL","NULL","NULL","2014",-0.12130500125,-0.112320571333333,"older",4,65
"287","2371",588,"27/08/2011",2011,"S","2","8076.4","04/11/2014","REPRODUCTIVE DISORDER","1165","29/08/2011",1.273126801,1,0.155912816,"NULL","NULL","NULL","NULL","NULL",2,0,0,"NULL","2",0,"1","0","0","2011",-0.069667321,-0.190486401,"young",3,66
"288","2371",589,"27/08/2011",2011,"S","2","8076.4","04/11/2014","REPRODUCTIVE DISORDER","1165","07/03/2013",1.077753859,2,-0.139854793,"0.155912816","-0.295767608","556","NULL","0.295767608",558,18,2,"NULL","2",0,"1","0","0","2013",-0.069667321,-0.190486401,"older",3,66
"289","2371",590,"27/08/2011",2011,"S","2","8076.4","04/11/2014","REPRODUCTIVE DISORDER","1165","14/05/2014",0.877934429,3,-0.225059986,"-0.139854793","-0.085205194","433","-0.295767608","0.085205194",991,32,3,"NULL","2",0,"1","0","0","2014",-0.069667321,-0.190486401,"older",3,66
"290","2380",253,"24/06/2009",2009,"S","NULL","NULL","13/04/2011","UNKNOWN","658","29/06/2009",1.132904938,1,0.070651889,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","NULL",0,"NULL","NULL","NULL","2009",0.095163075,0.079345875,"young",3,67
"291","2380",254,"24/06/2009",2009,"S","NULL","NULL","13/04/2011","UNKNOWN","658","16/03/2010",1.025763019,2,-0.014506304,"0.070651889","-0.085158194","260","NULL","0.085158194",265,9,1,"NULL","NULL",0,"NULL","NULL","NULL","2010",0.095163075,0.079345875,"young",3,67
"292","2380",255,"24/06/2009",2009,"S","NULL","NULL","13/04/2011","UNKNOWN","658","28/03/2011",1.278984093,3,0.22934364,"-0.014506304","0.243849944","377","-0.085158194","0.243849944",642,21,2,"NULL","NULL",0,"NULL","NULL","NULL","2011",0.095163075,0.079345875,"older",3,67
"293","2409",403,"12/11/2008",2008,"S","1","7508.166667","03/05/2013","MASTITIS","1633","26/11/2008",1.223013537,1,0.073872518,"NULL","NULL","NULL","NULL","NULL",14,0,0,"NULL","2",0,"4","2","1","2008",-0.0870464452,-0.04839852125,"young",5,68
"294","2409",404,"12/11/2008",2008,"S","1","7508.166667","03/05/2013","MASTITIS","1633","16/03/2010",1.105828413,2,-0.005535383,"0.073872518","-0.079407901","475","NULL","0.079407901",489,16,1,"NULL","2",0,"4","2","1","2010",-0.0870464452,-0.04839852125,"older",5,68
"295","2409",405,"12/11/2008",2008,"S","1","7508.166667","03/05/2013","MASTITIS","1633","02/03/2011",0.844676534,3,-0.265150471,"-0.005535383","-0.259615088","351","-0.079407901","0.259615088",840,28,2,"NULL","2.25",0,"4","2","1","2011",-0.0870464452,-0.04839852125,"older",5,68
"296","2409",406,"12/11/2008",2008,"S","1","7508.166667","03/05/2013","MASTITIS","1633","16/02/2012",0.942013815,4,-0.118697323,"-0.265150471","0.146453148","351","-0.259615088","0.146453148",1191,39,3,"NULL","2",0,"4","2","1","2012",-0.0870464452,-0.04839852125,"older",5,68
"297","2409",407,"12/11/2008",2008,"S","1","7508.166667","03/05/2013","MASTITIS","1633","25/02/2013",0.973285229,5,-0.119721567,"-0.118697323","-0.001024244","375","0.146453148","0.001024244",1566,51,4,"NULL","2",0,"4","2","1","2013",-0.0870464452,-0.04839852125,"older",5,68
"298","242",891,"31/03/2010",2010,"C","NULL","NULL","11/06/2012","ACCIDENT","803","05/04/2010",1.181250541,1,0.182454928,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","NULL",0,"NULL","NULL","NULL","2010",0.111486674333333,0.0353307325,"young",3,7
"299","242",892,"31/03/2010",2010,"C","NULL","NULL","11/06/2012","ACCIDENT","803","14/04/2011",0.972929173,2,-0.101111298,"0.182454928","-0.283566226","374","NULL","0.283566226",379,12,1,"NULL","NULL",0,"NULL","NULL","NULL","2011",0.111486674333333,0.0353307325,"older",3,7
"300","242",893,"31/03/2010",2010,"C","NULL","NULL","11/06/2012","ACCIDENT","803","14/03/2012",1.29138939,3,0.253116393,"-0.101111298","0.354227691","335","-0.283566226","0.354227691",714,23,2,"NULL","NULL",0,"NULL","NULL","NULL","2012",0.111486674333333,0.0353307325,"older",3,7
"301","2421",619,"31/12/2008",2008,"S","1","7731.95","04/10/2012","MASTITIS","1373","12/01/2009",1.110497921,1,0.032883787,"NULL","NULL","NULL","NULL","NULL",12,0,0,"NULL","2.25",0,"4","1","4","2009",0.0760435666,0.0715132085,"young",5,69
"302","2421",620,"31/12/2008",2008,"S","1","7731.95","04/10/2012","MASTITIS","1373","16/03/2010",1.095665819,2,-0.017843189,"0.032883787","-0.050726976","428","NULL","0.050726976",440,14,1,"NULL","2.25",0,"4","1","4","2010",0.0760435666,0.0715132085,"older",5,69
"303","2421",621,"31/12/2008",2008,"S","1","7731.95","04/10/2012","MASTITIS","1373","09/03/2011",1.181728354,3,0.096010739,"-0.017843189","0.113853928","358","-0.050726976","0.113853928",798,26,2,"NULL","2.5",0,"4","1","4","2011",0.0760435666,0.0715132085,"older",5,69
"304","2421",622,"31/12/2008",2008,"S","1","7731.95","04/10/2012","MASTITIS","1373","17/02/2012",0.993611685,4,-0.049770125,"0.096010739","-0.145780864","345","0.113853928","0.145780864",1143,37,3,"NULL","2",1,"4","1","4","2012",0.0760435666,0.0715132085,"older",5,69
"305","2421",623,"31/12/2008",2008,"S","1","7731.95","04/10/2012","MASTITIS","1373","03/10/2012",1.46178557,5,0.318936621,"-0.049770125","0.368706746","229","-0.145780864","0.368706746",1372,45,4,"NULL","1.75",0,"4","1","4","2012",0.0760435666,0.0715132085,"older",5,69
"306","2425",801,"14/09/2008",2008,"S","2","8354","31/10/2011","REPRODUCTIVE DISORDER","1142","18/09/2008",0.963757869,1,-0.08549723,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.5",0,"2","0","1","2008",-0.0375139413333333,-0.0409233465,"young",3,70
"307","2425",802,"14/09/2008",2008,"S","2","8354","31/10/2011","REPRODUCTIVE DISORDER","1142","16/03/2010",1.21734212,2,0.140299328,"-0.08549723","0.225796558","544","NULL","0.225796558",548,18,2,"NULL","2.5",0,"2","0","1","2010",-0.0375139413333333,-0.0409233465,"older",3,70
"308","2425",803,"14/09/2008",2008,"S","2","8354","31/10/2011","REPRODUCTIVE DISORDER","1142","24/03/2011",0.996792559,3,-0.167343922,"0.140299328","-0.307643251","373","0.225796558","0.307643251",921,30,3,"NULL","2.25",0,"2","0","1","2011",-0.0375139413333333,-0.0409233465,"older",3,70
"309","2431",871,"09/12/2009",2009,"C","1","8182.65","24/05/2014","MASTITIS","1627","14/12/2009",1.202255999,1,0.136890352,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.5",0,"5","1","2","2009",-0.0043449614,-0.03856275875,"young",5,71
"310","2431",872,"09/12/2009",2009,"C","1","8182.65","24/05/2014","MASTITIS","1627","30/03/2011",1.179828511,2,0.030687492,"0.136890352","-0.10620286","471","NULL","0.10620286",476,16,1,"NULL","2.5",0,"5","1","2","2011",-0.0043449614,-0.03856275875,"older",5,71
"311","2431",873,"09/12/2009",2009,"C","1","8182.65","24/05/2014","MASTITIS","1627","16/02/2012",0.921039204,3,-0.122342606,"0.030687492","-0.153030098","323","-0.10620286","0.153030098",799,26,2,"NULL","2.5",1,"5","1","2","2012",-0.0043449614,-0.03856275875,"older",5,71
"312","2431",874,"09/12/2009",2009,"C","1","8182.65","24/05/2014","MASTITIS","1627","25/02/2013",0.969384897,4,-0.049599362,"-0.122342606","0.072743244","375","-0.153030098","0.072743244",1174,38,3,"NULL","2",0,"5","1","2","2013",-0.0043449614,-0.03856275875,"older",5,71
"313","2431",875,"09/12/2009",2009,"C","1","8182.65","24/05/2014","MASTITIS","1627","24/05/2014",1.037058385,5,-0.017360683,"-0.049599362","0.032238679","453","0.072743244","0.032238679",1627,53,4,"NULL","2.75",1,"5","1","2","2014",-0.0043449614,-0.03856275875,"older",5,71
"314","2445",1048,"13/08/2010",2010,"S","1","8420.6","08/01/2015","MASTITIS","1609","17/08/2010",1.138299075,1,0.179101028,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.5",0,"3","2","1","2010",0.0643450428,-0.0820293225,"young",5,72
